QueryID	Number of Annotations Replaced	Best Match	Similarity Score
VTO_0034827	0	VTO_0003364	0.199533799534
VTO_0034827	1	VTO_0003364	0.207827260459
VTO_0034827	2	VTO_0003364	0.199533799534
VTO_0034827	3	VTO_0003364	0.191644253183
VTO_0034827	4	VTO_0003364	0.199533799534
VTO_0034827	5	VTO_0003364	0.199533799534
VTO_0034827	6	VTO_0003364	0.191644253183
VTO_0034827	7	VTO_0003364	0.191644253183
VTO_0034827	8	VTO_0003364	0.199533799534
VTO_0034827	9	VTO_0003364	0.210526315789
VTO_0034827	10	VTO_0003364	0.202232854864
VTO_0034827	11	VTO_0003364	0.191644253183
VTO_0034827	12	VTO_0003364	0.188241807675
VTO_0034827	13	VTO_0003364	0.188241807675
VTO_0034827	14	VTO_0003364	0.188241807675
VTO_0034827	15	VTO_0003364	0.188241807675
VTO_0034827	16	VTO_0003364	0.188241807675
VTO_0034827	17	VTO_0003364	0.188241807675
VTO_0034827	18	VTO_0080344	0.186468984322
VTO_0034827	19	VTO_0057041	0.182880277617
VTO_0034827	20	VTO_0080344	0.182933630786
VTO_0034827	21	VTO_0080344	0.196590370955
VTO_0034827	22	VTO_0080344	0.196590370955
VTO_0034827	23	VTO_0080344	0.186364162519
VTO_0034827	24	VTO_0080344	0.188089622642
VTO_0034827	25	VTO_0080344	0.191482479785
VTO_0034827	26	VTO_0080344	0.185774539878
VTO_0034827	27	VTO_0080344	0.185774539878
VTO_0034827	28	VTO_0080344	0.188089622642
VTO_0034827	29	VTO_0062285	0.186932215234
VTO_0034827	30	VTO_0062285	0.189276331503
VTO_0034827	31	VTO_0057041	0.194844006568
VTO_0034827	32	VTO_0062285	0.194475342974
VTO_0034827	33	VTO_0062285	0.19171090241
VTO_0034827	34	VTO_0062285	0.19171090241
VTO_0034827	35	VTO_0062285	0.19171090241
VTO_0034827	36	VTO_0062285	0.19171090241
VTO_0034827	37	VTO_0062285	0.19171090241
VTO_0034827	38	VTO_0062285	0.189276331503
VTO_0034827	39	VTO_9016465	0.184782608696
VTO_0034827	40	VTO_9016465	0.187363371387
VTO_0038125	0	VTO_9015969	0.188374783112
VTO_0038125	1	VTO_9015969	0.2
VTO_0038125	2	VTO_9015969	0.2
VTO_0038125	3	VTO_9015969	0.206951871658
VTO_0038125	4	VTO_9015969	0.2
VTO_0038125	5	VTO_9015969	0.215059979766
VTO_0038125	6	VTO_9015969	0.210044655163
VTO_0038125	7	VTO_9015969	0.215059979766
VTO_0038125	8	VTO_9015969	0.215059979766
VTO_0038125	9	VTO_9015969	0.210044655163
VTO_0038125	10	VTO_9015969	0.210044655163
VTO_0038125	11	VTO_9015969	0.210044655163
VTO_0038125	12	VTO_9015969	0.210044655163
VTO_0038125	13	VTO_9015969	0.203092783505
VTO_0038125	14	VTO_9015969	0.210044655163
VTO_0038125	15	VTO_9015969	0.218062982769
VTO_0038125	16	VTO_9015969	0.226731843576
VTO_0038125	17	VTO_9015969	0.218062982769
VTO_0038125	18	VTO_9015969	0.218062982769
VTO_0038125	19	VTO_9015969	0.218062982769
VTO_0038125	20	VTO_9015969	0.218062982769
VTO_0038125	21	VTO_9015969	0.218062982769
VTO_0038125	22	VTO_9015969	0.222842954687
VTO_0038125	23	VTO_9015969	0.215059979766
VTO_0038125	24	VTO_9015969	0.210044655163
VTO_0038125	25	VTO_9015969	0.210044655163
VTO_0038125	26	VTO_9015969	0.213903743316
VTO_0038125	27	VTO_9015969	0.213903743316
VTO_0038125	28	VTO_9015969	0.215059979766
VTO_0038125	29	VTO_9015969	0.210044655163
VTO_0038125	30	VTO_9015969	0.2
VTO_0038125	31	VTO_9015969	0.192562929062
VTO_0038125	32	VTO_9015969	0.185645933014
VTO_0038125	33	VTO_9015969	0.174930453281
VTO_0038125	34	VTO_9015969	0.166768525592
VTO_0038125	35	VTO_9015969	0.166768525592
VTO_0038125	36	VTO_9015969	0.171717171717
VTO_0038125	37	VTO_9015969	0.171717171717
VTO_0038125	38	VTO_9015969	0.166269025092
VTO_0038125	39	VTO_9015969	0.159403559403
VTO_0038125	40	VTO_9015969	0.159403559403
VTO_0035069	0	VTO_9016999	0.137536945813
VTO_0035069	1	VTO_9009727	0.147564687975
VTO_0035069	2	VTO_0034915	0.143695014663
VTO_0035069	3	VTO_0034915	0.146411483254
VTO_0035069	4	VTO_9012741	0.14371257485
VTO_0035069	5	VTO_9012741	0.144949494949
VTO_0035069	6	VTO_9009727	0.147564687975
VTO_0035069	7	VTO_9009727	0.147564687975
VTO_0035069	8	VTO_0034915	0.148550520687
VTO_0035069	9	VTO_9009727	0.150923861103
VTO_0035069	10	VTO_0081338	0.153297433387
VTO_0035069	11	VTO_9009727	0.157894736842
VTO_0035069	12	VTO_0081338	0.154696132597
VTO_0035069	13	VTO_9009727	0.155034324942
VTO_0035069	14	VTO_9009727	0.155034324942
VTO_0035069	15	VTO_9009727	0.155034324942
VTO_0035069	16	VTO_0081338	0.155270144221
VTO_0035069	17	VTO_0060503	0.160034147623
VTO_0035069	18	VTO_0060503	0.157135300341
VTO_0035069	19	VTO_0060503	0.160034147623
VTO_0035069	20	VTO_0060503	0.155258932156
VTO_0035069	21	VTO_0062285	0.154342431762
VTO_0035069	22	VTO_0062285	0.151208791209
VTO_0035069	23	VTO_0062285	0.154342431762
VTO_0035069	24	VTO_0062285	0.151208791209
VTO_0035069	25	VTO_0007064	0.156328320802
VTO_0035069	26	VTO_0007064	0.159407138536
VTO_0035069	27	VTO_0007064	0.161540851196
VTO_0035069	28	VTO_0053586	0.164423076923
VTO_0035069	29	VTO_0053586	0.164423076923
VTO_0035069	30	VTO_0007064	0.161855118952
VTO_0035069	31	VTO_0007064	0.159407138536
VTO_0035069	32	VTO_0007064	0.159407138536
VTO_0035069	33	VTO_0007064	0.16842312617
VTO_0035069	34	VTO_0053586	0.164423076923
VTO_0035069	35	VTO_0007064	0.166789012093
VTO_0035069	36	VTO_0007064	0.165290510595
VTO_0035069	37	VTO_9015969	0.164836052334
VTO_0035069	38	VTO_0053586	0.179487179487
VTO_0035069	39	VTO_0053586	0.179487179487
VTO_0035069	40	VTO_0053586	0.181246857717
VTO_9009112	0	VTO_0040904	0.203528283797
VTO_9009112	1	VTO_0040904	0.200118654751
VTO_9009112	2	VTO_0040904	0.200118654751
VTO_9009112	3	VTO_0040904	0.207151621384
VTO_9009112	4	VTO_0040904	0.203528283797
VTO_9009112	5	VTO_0040904	0.200118654751
VTO_9009112	6	VTO_0040904	0.196590370955
VTO_9009112	7	VTO_0040904	0.175925925926
VTO_9009112	8	VTO_0040904	0.166666666667
VTO_9009112	9	VTO_0040904	0.181878306878
VTO_9009112	10	VTO_0040904	0.196590370955
VTO_9009112	11	VTO_0040904	0.181878306878
VTO_9009112	12	VTO_0040904	0.189735449735
VTO_9009112	13	VTO_0040904	0.189735449735
VTO_9009112	14	VTO_0040904	0.198895027624
VTO_9009112	15	VTO_0040904	0.20186161713
VTO_9009112	16	VTO_0040904	0.204047619048
VTO_9009112	17	VTO_0040904	0.20186161713
VTO_9009112	18	VTO_0040904	0.204047619048
VTO_9009112	19	VTO_0040904	0.205714285714
VTO_9009112	20	VTO_0040904	0.205714285714
VTO_9009112	21	VTO_0040904	0.205714285714
VTO_9009112	22	VTO_0040904	0.204047619048
VTO_9009112	23	VTO_0040904	0.20186161713
VTO_9009112	24	VTO_0040904	0.20186161713
VTO_9009112	25	VTO_0040904	0.20186161713
VTO_9009112	26	VTO_0040904	0.20186161713
VTO_9009112	27	VTO_0040904	0.20186161713
VTO_9009112	28	VTO_0040904	0.198895027624
VTO_9009112	29	VTO_0040904	0.20186161713
VTO_9009112	30	VTO_0040904	0.20186161713
VTO_9009112	31	VTO_0040904	0.199447513812
VTO_9009112	32	VTO_0040904	0.198895027624
VTO_9009112	33	VTO_0040904	0.198895027624
VTO_9009112	34	VTO_0080344	0.198895027624
VTO_9009112	35	VTO_0040904	0.19468560905
VTO_9009112	36	VTO_0040904	0.19468560905
VTO_9009112	37	VTO_0040904	0.184523809524
VTO_9009112	38	VTO_0040904	0.161387254288
VTO_9009112	39	VTO_0040904	0.161387254288
VTO_9009112	40	VTO_0040904	0.161387254288
VTO_9031854	0	VTO_0000124	0.141692789969
VTO_9031854	1	VTO_0000124	0.137147335423
VTO_9031854	2	VTO_0000124	0.141692789969
VTO_9031854	3	VTO_0062285	0.13647266314
VTO_9031854	4	VTO_0062285	0.133769498041
VTO_9031854	5	VTO_0000124	0.137147335423
VTO_9031854	6	VTO_0000124	0.137147335423
VTO_9031854	7	VTO_0000124	0.139553752536
VTO_9031854	8	VTO_0000124	0.137147335423
VTO_9031854	9	VTO_0000124	0.137931034483
VTO_9031854	10	VTO_0000124	0.139553752536
VTO_9031854	11	VTO_9015969	0.138113403849
VTO_9031854	12	VTO_0034915	0.144329896907
VTO_9031854	13	VTO_0034915	0.144329896907
VTO_9031854	14	VTO_0034915	0.14584915898
VTO_9031854	15	VTO_0034915	0.148396854204
VTO_9031854	16	VTO_0034915	0.148396854204
VTO_9031854	17	VTO_0034915	0.148396854204
VTO_9031854	18	VTO_0000124	0.149175875054
VTO_9031854	19	VTO_0000124	0.149175875054
VTO_9031854	20	VTO_0000124	0.155097365407
VTO_9031854	21	VTO_0000124	0.15634920635
VTO_9031854	22	VTO_0000124	0.15634920635
VTO_9031854	23	VTO_9015969	0.166756320603
VTO_9031854	24	VTO_9015969	0.166756320603
VTO_9031854	25	VTO_9015969	0.166756320603
VTO_9031854	26	VTO_9015969	0.166756320603
VTO_9031854	27	VTO_9015969	0.166756320603
VTO_9031854	28	VTO_9015969	0.15818270244
VTO_9031854	29	VTO_9015969	0.166756320603
VTO_9031854	30	VTO_9015969	0.170377700808
VTO_9031854	31	VTO_9015969	0.169022466895
VTO_9031854	32	VTO_0034915	0.162631486161
VTO_9031854	33	VTO_9015969	0.169022466895
VTO_9031854	34	VTO_9016465	0.168100200905
VTO_9031854	35	VTO_9016465	0.171932475039
VTO_9031854	36	VTO_9016465	0.174334068291
VTO_9031854	37	VTO_9015969	0.171303353658
VTO_9031854	38	VTO_9015969	0.174545094937
VTO_9031854	39	VTO_9015969	0.178607594936
VTO_9031854	40	VTO_9015969	0.178607594936
