QueryID	Number of Annotations Replaced	Best Match	Similarity Score
VTO_0034827	0	VTO_0034827	1.0
VTO_0034827	1	VTO_0034991	0.734063322299
VTO_0034827	2	VTO_0034991	0.736072564815
VTO_0034827	3	VTO_0034991	0.646615736113
VTO_0034827	4	VTO_0034991	0.626439825235
VTO_0034827	5	VTO_0034991	0.607842412595
VTO_0034827	6	VTO_9004225	0.55614973262
VTO_0034827	7	VTO_0001466	0.55307486631
VTO_0034827	8	VTO_9004225	0.55614973262
VTO_0034827	9	VTO_0001466	0.55614973262
VTO_0034827	10	VTO_0001466	0.55614973262
VTO_0034827	11	VTO_0001466	0.55614973262
VTO_0034827	12	VTO_0001466	0.55614973262
VTO_0034827	13	VTO_0001466	0.55614973262
VTO_0034827	14	VTO_0001466	0.55614973262
VTO_0034827	15	VTO_0001466	0.55614973262
VTO_0034827	16	VTO_0001466	0.55614973262
VTO_0034827	17	VTO_0001466	0.55614973262
VTO_0038125	0	VTO_0038125	1.0
VTO_0038125	1	VTO_0034991	0.765179910045
VTO_0038125	2	VTO_0034991	0.731011000524
VTO_0038125	3	VTO_0034991	0.690817417876
VTO_0038125	4	VTO_0034991	0.641507430997
VTO_0038125	5	VTO_0001466	0.533983594126
VTO_0038125	6	VTO_0001466	0.548195876288
VTO_0038125	7	VTO_0059208	0.501544860368
VTO_0038125	8	VTO_0001466	0.554148485942
VTO_0038125	9	VTO_0001466	0.552147239264
VTO_0038125	10	VTO_0001466	0.459064327485
VTO_0038125	11	VTO_0001466	0.545114942529
VTO_0038125	12	VTO_0001466	0.46387283237
VTO_0038125	13	VTO_0059208	0.446525152661
VTO_0038125	14	VTO_0059208	0.446525152661
VTO_0038125	15	VTO_0059208	0.342350923986
VTO_0038125	16	VTO_0059208	0.446525152661
VTO_0038125	17	VTO_0059208	0.30501160548
VTO_0035069	0	VTO_0035069	1.0
VTO_0035069	1	VTO_0034991	0.732258451211
VTO_0035069	2	VTO_0034991	0.661280531868
VTO_0035069	3	VTO_0001466	0.55614973262
VTO_0035069	4	VTO_0034955	0.55614973262
VTO_0035069	5	VTO_0001466	0.539512774807
VTO_0035069	6	VTO_0034955	0.547657028914
VTO_0035069	7	VTO_0034955	0.547657028914
VTO_0035069	8	VTO_0001466	0.55614973262
VTO_0035069	9	VTO_0001466	0.55614973262
VTO_0035069	10	VTO_0036818	0.55614973262
VTO_0035069	11	VTO_0001466	0.55614973262
VTO_0035069	12	VTO_0001466	0.55614973262
VTO_0035069	13	VTO_0001466	0.55614973262
VTO_0035069	14	VTO_0001466	0.55614973262
VTO_0035069	15	VTO_0036818	0.55614973262
VTO_9009112	0	VTO_9009112	1.0
VTO_9009112	1	VTO_0034991	0.722057856673
VTO_9009112	2	VTO_0034991	0.68449197861
VTO_9009112	3	VTO_0034991	0.682311448725
VTO_9009112	4	VTO_0034991	0.607203630176
VTO_9009112	5	VTO_0034991	0.656045519203
VTO_9009112	6	VTO_0034991	0.577849117175
VTO_9009112	7	VTO_0034991	0.571799937611
VTO_9009112	8	VTO_0059208	0.52
VTO_9009112	9	VTO_0001466	0.55614973262
VTO_9009112	10	VTO_0001466	0.548189808838
VTO_9009112	11	VTO_0001466	0.55614973262
VTO_9009112	12	VTO_0001466	0.505922967576
VTO_9009112	13	VTO_0001466	0.55614973262
VTO_9009112	14	VTO_0001466	0.55614973262
VTO_9009112	15	VTO_0001466	0.55614973262
VTO_9009112	16	VTO_0001466	0.55614973262
VTO_9009112	17	VTO_0001466	0.55614973262
VTO_9009112	18	VTO_0001466	0.55614973262
VTO_9009112	19	VTO_0001466	0.55614973262
VTO_9031854	0	VTO_9031854	1.0
VTO_9031854	1	VTO_0037519	0.683814054911
VTO_9031854	2	VTO_0034991	0.679061784897
VTO_9031854	3	VTO_0034991	0.627027027027
VTO_9031854	4	VTO_0034991	0.606863496932
VTO_9031854	5	VTO_0059208	0.498387375453
VTO_9031854	6	VTO_0059208	0.52
VTO_9031854	7	VTO_0034955	0.540106951872
VTO_9031854	8	VTO_0034955	0.55614973262
VTO_9031854	9	VTO_0001466	0.55
VTO_9031854	10	VTO_0001466	0.545478036176
VTO_9031854	11	VTO_0001466	0.545478036176
VTO_9031854	12	VTO_0001466	0.55
VTO_9031854	13	VTO_0001466	0.55614973262
VTO_9031854	14	VTO_0034955	0.55614973262
VTO_9031854	15	VTO_0001466	0.55614973262
VTO_9031854	16	VTO_0001466	0.55614973262
VTO_9031854	17	VTO_0001466	0.55614973262
VTO_9031854	18	VTO_0001466	0.55614973262
