QueryID	Number of Annotations Replaced	Best Match	Similarity Score
VTO_0002654	0	VTO_0002654	1.0
VTO_0002654	1	VTO_0052535	0.845092838196
VTO_0002654	2	VTO_9029496	0.696318342151
VTO_0002654	3	VTO_9002424	0.73275710694
VTO_0002654	4	VTO_0038732	0.789533951678
VTO_0002654	5	VTO_0058035	0.408851674641
VTO_0002654	6	VTO_0034915	0.385737599791
VTO_0002654	7	VTO_0034113	0.464845122515
VTO_0002654	8	VTO_9020174	0.477817881044
VTO_0002654	9	VTO_0002634	0.165152010461
VTO_0002654	10	VTO_0002634	0.210470620997
VTO_0002654	11	VTO_0059208	0.081079059829
VTO_0002654	12	VTO_0002655	0.0973557800224
VTO_0047199	0	VTO_0047199	1.0
VTO_0047199	1	VTO_0033648	0.885411140584
VTO_0047199	2	VTO_0035614	0.6223583878
VTO_0047199	3	VTO_0055613	0.748769630666
VTO_0047199	4	VTO_0034991	0.707814407814
VTO_0047199	5	VTO_0034991	0.677541183236
VTO_0047199	6	VTO_0036635	0.670543759689
VTO_0047199	7	VTO_0066477	0.734025665752
VTO_0047199	8	VTO_0002639	0.59016025641
VTO_0047199	9	VTO_0035848	0.379431170257
VTO_0047199	10	VTO_0053585	0.418893908024
VTO_0047199	11	VTO_0053585	0.494270435447
VTO_0047199	12	VTO_0041708	0.337057913351
VTO_0047199	13	VTO_0002655	0.220823020823
VTO_0047199	14	VTO_0002655	0.210012210012
VTO_9001676	0	VTO_9001676	1.0
VTO_9001676	1	VTO_0047254	0.723247209332
VTO_9001676	2	VTO_0034544	0.695241545894
VTO_9001676	3	VTO_0034991	0.748914267782
VTO_9001676	4	VTO_0038680	0.667850784466
VTO_9001676	5	VTO_0034991	0.740588235294
VTO_9001676	6	VTO_0001465	0.555264332052
VTO_9001676	7	VTO_0034991	0.381001998668
VTO_9001676	8	VTO_0034915	0.441885616332
VTO_9001676	9	VTO_9010197	0.52587313375
VTO_9001676	10	VTO_9017046	0.681977149834
VTO_9001676	11	VTO_9020174	0.538367490382
VTO_9001676	12	VTO_0008072	0.577947113128
VTO_9001676	13	VTO_0002210	0.369800929962
VTO_9001676	14	VTO_0004665	0.295334521687
VTO_9001676	15	VTO_0004665	0.314766339869
VTO_9001676	16	VTO_0002210	0.410303030303
VTO_9001676	17	VTO_0004665	0.2922319362
VTO_9001676	18	VTO_0004665	0.2922319362
VTO_9003361	0	VTO_9003361	1.0
VTO_9003361	1	VTO_9003361	0.945798319328
VTO_9003361	2	VTO_0033666	0.682266534391
VTO_9003361	3	VTO_0002210	0.608388888889
VTO_9003361	4	VTO_0034991	0.618022288328
VTO_9003361	5	VTO_0055800	0.839692307692
VTO_9003361	6	VTO_0055064	0.613660415803
VTO_9003361	7	VTO_9020315	0.464034282216
VTO_9003361	8	VTO_0037519	0.581140350877
VTO_9003361	9	VTO_0066477	0.781384615385
VTO_9003361	10	VTO_0004665	0.406847149614
VTO_9003361	11	VTO_0035217	0.35639390861
VTO_9003361	12	VTO_0004665	0.352071508589
VTO_9003361	13	VTO_0057490	0.454163577959
VTO_9003361	14	VTO_0006508	0.309352737486
VTO_9003361	15	VTO_0004665	0.277839052448
VTO_0011622	0	VTO_0011622	1.0
VTO_0011622	1	VTO_0055800	0.834129089302
VTO_0011622	2	VTO_0011622	0.707576197387
VTO_0011622	3	VTO_0037519	0.720043956044
VTO_0011622	4	VTO_0037868	0.622146202031
VTO_0011622	5	VTO_0001466	0.452538461538
VTO_0011622	6	VTO_0059196	0.447876928549
VTO_0011622	7	VTO_0047365	0.837422037422
VTO_0011622	8	VTO_0066512	0.421687223277
VTO_0011622	9	VTO_0036816	0.367639257295
VTO_0011622	10	VTO_9020174	0.489743589744
VTO_0011622	11	VTO_0047365	0.283158263305
VTO_0011622	12	VTO_0047365	0.164285714286
VTO_0011622	13	VTO_0059208	0.0810650148852
VTO_0011622	14	VTO_0059208	0.06396598539
