QueryID	Number of Annotations Replaced	Best Match	Similarity Score
VTO_0052581	0	VTO_0052581	1.0
VTO_0052581	1	VTO_0034991	0.804843304843
VTO_0052581	2	VTO_0034991	0.732283464567
VTO_0052581	3	VTO_0037868	0.70857863751
VTO_0052581	4	VTO_0037519	0.569444444444
VTO_0052581	5	VTO_0034991	0.43529099123
VTO_0052581	6	VTO_0034991	0.430555555555
VTO_0052581	7	VTO_0034991	0.393431886228
VTO_0052581	8	VTO_0059208	0.116115196079
VTO_0052581	9	VTO_0059208	0.128443782577
VTO_0052581	10	VTO_0059208	0.114379084968
VTO_0052581	11	VTO_0059208	0.106512605042
VTO_0052581	12	VTO_0059208	0.106512605042
VTO_0052581	13	VTO_0059208	0.104105090312
VTO_0037490	0	VTO_0037490	1.0
VTO_0037490	1	VTO_0034991	0.852564102564
VTO_0037490	2	VTO_0038680	0.593514575827
VTO_0037490	3	VTO_0001465	0.745600414079
VTO_0037490	4	VTO_9004225	0.477777777778
VTO_0037490	5	VTO_9004225	0.52589807853
VTO_0037490	6	VTO_0002210	0.477718360071
VTO_0037490	7	VTO_0034991	0.291561181435
VTO_0037490	8	VTO_0059208	0.113212025317
VTO_0037490	9	VTO_0059208	0.104122340426
VTO_0037490	10	VTO_0059208	0.103427895981
VTO_0037490	11	VTO_0059208	0.104122340426
VTO_0037490	12	VTO_0059208	0.104122340426
VTO_0037490	13	VTO_0059208	0.103427895981
VTO_0037490	14	VTO_0059208	0.0445544554455
VTO_0080000	0	VTO_0080000	1.0
VTO_0080000	1	VTO_0034991	0.906158357772
VTO_0080000	2	VTO_0034991	0.784849596479
VTO_0080000	3	VTO_0001466	0.675703324808
VTO_0080000	4	VTO_0038680	0.716662007268
VTO_0080000	5	VTO_0002210	0.434084699454
VTO_0080000	6	VTO_0034991	0.438405797101
VTO_0080000	7	VTO_0037519	0.19304029304
VTO_0080000	8	VTO_0059208	0.121639784946
VTO_0080000	9	VTO_0037519	0.156129032258
VTO_0080000	10	VTO_0059208	0.10394265233
VTO_0080000	11	VTO_0059208	0.0967741935484
VTO_0080000	12	VTO_0059208	0.0900537634409
VTO_0080000	13	VTO_0059208	0.0900537634409
VTO_0080000	14	VTO_0059208	0.0416666666666
VTO_0003943	0	VTO_0003943	1.0
VTO_0003943	1	VTO_0034991	0.824945635291
VTO_0003943	2	VTO_0034991	0.61179946626
VTO_0003943	3	VTO_0037519	0.533284205355
VTO_0003943	4	VTO_0037519	0.467908902691
VTO_0003943	5	VTO_0037519	0.401515151515
VTO_0003943	6	VTO_0037519	0.198601398602
VTO_0003943	7	VTO_0059208	0.1460908414
VTO_0003943	8	VTO_0059208	0.128443782577
VTO_0003943	9	VTO_0059208	0.1460908414
VTO_0003943	10	VTO_0059208	0.127205882353
VTO_0003943	11	VTO_0059208	0.121323529412
VTO_0003943	12	VTO_0059208	0.111111111111
VTO_0003943	13	VTO_0059208	0.104450549451
VTO_9007203	0	VTO_9007203	1.0
VTO_9007203	1	VTO_0034991	0.836086775136
VTO_9007203	2	VTO_0034991	0.852654387865
VTO_9007203	3	VTO_0034991	0.6
VTO_9007203	4	VTO_0034991	0.627298850575
VTO_9007203	5	VTO_0034991	0.552706552707
VTO_9007203	6	VTO_0035614	0.355
VTO_9007203	7	VTO_0034989	0.362162162162
VTO_9007203	8	VTO_0059208	0.103174603175
VTO_9007203	9	VTO_0059208	0.0860805860806
VTO_9007203	10	VTO_0059208	0.0860805860806
VTO_9007203	11	VTO_0059208	0.0384615384616
VTO_9007203	12	VTO_0058256	0.031754032258
VTO_9007203	13	VTO_0058256	0.0295138888889
VTO_9007203	14	VTO_0058256	0.0295138888889
VTO_9007203	15	VTO_0058256	0.0295138888889
VTO_9007203	16	VTO_0058256	0.0295138888889
VTO_9007203	17	VTO_0058256	0.0295138888889
VTO_9007203	18	VTO_0058256	0.0295138888889
VTO_9007203	19	VTO_0058256	0.0295138888889
VTO_9007203	20	VTO_0058256	0.0295138888889
VTO_9007203	21	VTO_0058256	0.0263888888889
